display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Vol.Sales
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6675461741424802,0.0,0.43369110838106373,0.0,0.0,0.0,0.0,1.0,0.6593406593406593,0.0,1.0,1.4814225806451613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847845206684256,0.0,0.47787411761072063,0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.3406593406593406,1.0,1.462871612903226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006156552330694565,0.0,0.32466220112427413,0.0,0.0,0.0,0.0,0.0,0.4945054945054945,0.0,1.0,0.9019425806451613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149516270888304,0.0,0.8587441844347512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223625806451613
0.0,0.0,0.5844155844155844,0.0,0.0,0.6593406593406593,0.0,0.7984168865435359,0.0,0.8547035307463875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46541161290322586
0.0,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.6592788038698327,0.0,0.90983589381774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49594967741935486
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4884784520668426,0.0,0.8761143031192984,0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.3406593406593406,0.0,0.45109741935483866
0.0,1.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.4714160070360598,1.0,0.6462864980770768,0.0,0.0,0.0,0.0,0.0,0.0,0.17582417582417578,1.0,1.3826096774193548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021987686895338365,0.0,0.08647693472507978,0.0,0.08333333333333329,1.0,0.0,0.0,0.3406593406593406,0.0,0.0,1.9902225806451612
0.0,0.0,0.0,0.6544110095511964,0.3438430728150354,0.0,1.0,0.8063324538258576,0.0,0.48877638111958754,0.0,0.24999999999999994,1.0,1.0,0.0,0.0,0.0,0.0,1.3201012903225808
