display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Vol.Sales
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44107505070993935,0.0,0.8719752670672691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4158279999999999
0.0,0.0,0.05494505494505492,0.0,0.0,0.17914161310387725,0.9964752228903173,0.0,0.0,0.34617985125084505,1.0,0.9992954911610918,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.9905660377358491,1.0,2.1218618181818183
1.0,0.0,0.0,0.0,0.6593406593406593,0.13186813186813187,0.0,0.0,0.0,0.007775524002704648,0.0,0.771740815085066,0.0,0.0,0.0,0.0,0.0,0.0,0.8425925925925926,0.0,1.0,1.109490909090909
0.0,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.0013522650439485862,0.0,0.7598143955247036,0.0,0.0,0.0,0.0,0.0,0.0,0.8425925925925926,0.9940699126092384,0.0,1.2133018181818183
0.0,0.0,0.06593406593406585,0.0,0.0,0.0,1.0,0.0,0.0,0.5645706558485463,0.0,0.9378189851042422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.348090909090909
0.0,0.0,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.0,0.6467207572684247,0.0,0.30648082466585613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,1.3058381818181817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407707910750507,0.0,0.6102701858339228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5973236363636365
0.0,0.0,0.0,0.0,0.6551053113553114,0.0,1.0,0.054945054945054826,0.0,0.9993238674780255,0.0,0.719706013534211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5831127272727272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3309668695064233,0.0,0.8605216674182734,0.0,0.5112847222222223,0.0,0.0,0.0,0.0,0.8425925925925926,0.9940699126092384,0.0,0.8007472727272728
0.0,0.0,0.7252747252747253,0.0,0.0,0.0,1.0,0.0,0.0,0.506423258958756,0.0,0.7910542121188944,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,1.0,1.6831672727272726
0.0,0.0,0.0,0.0,0.0,0.0,0.5054945054945055,0.0,0.0,0.3394185260311021,0.0,0.6129966753681426,1.0,0.0,0.34420787545787546,0.0,0.0,0.0,0.0,0.0,0.0,1.5576836363636366
0.0,0.0,0.06593406593406585,0.0,0.4945054945054945,1.0,0.0,0.0,0.0,0.34550371872887087,1.0,1.0004054905519255,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,1.0,2.195549090909091
0.0,0.0,0.0,0.6662087912087912,0.0,0.0,0.0,0.0,0.0,0.3319810682893848,0.0,0.8570889267423945,0.0,0.0,0.0,0.0,0.0,0.0,0.8411214953271028,0.9923343484196157,0.0,2.109547272727273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292765382014874,0.0,0.8587275871435653,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.0,0.0,1.4323036363636363
