promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Vol.Sales
0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.10704187692915755,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.027107544346293755,0.4150025323459694,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.998,0.012267259444508752,0.36639852944189766,0.0,1.90872
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.057,0.8438912146283387,0.5547109406447217,0.0,0.00396
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.3308847606071945,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.993,0.027107544346293755,0.4150025323459694,0.0,0.83382
1.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.958,0.14395780137397712,0.6370942635869541,0.0,2.8964
0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.009000000000000001,0.28951375123532463,0.07278704844727868,0.0,0.00052
1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.3308847606071945,0.30930977890333167,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.12097056916768116,0.07278704844727868,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.998,0.12097056916768116,0.07278704844727868,0.0,1.0132
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.05512586703188431,0.30930977890333167,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.3349598750574374,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.9243405525225314,0.6370942635869541,0.0,27.5067
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.14280487874014508,0.5547109406447217,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.003,0.24543442734108745,0.0,0.0,0.00022
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.012267259444508752,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.025813586808068986,0.1001976870175808,0.0,0.88594
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.341452959488815,0.1001976870175808,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.9550000000000001,0.27658729686910427,0.30930977890333167,0.0,2.2671
0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904763,0.9990000000000001,0.10357710652917206,0.30930977890333167,0.0,3.39936
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4127924462864665,0.4150025323459694,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.59011803541638,0.36639852944189766,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.9550000000000001,0.11583412083280815,0.07278704844727868,0.0,1.58782
1.0,0.0,0.0,1.0,0.0,0.0,0.4761904761904763,0.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.7117174138009223,0.5440604630686356,0.0,0.0
