display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Vol.Sales
0.0,0.9938044733802373,0.0,0.7244430108069517,0.0,0.326008603650739,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.8588588588588588,0.10569275847634962,0.0,0.92496107014294,0.0,0.0,0.0,0.8240145815586022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64208
0.0,0.0,1.0,0.5888495453745328,0.1495327102803738,0.17823508894314655,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.9185851820845548,1.0,0.9408837095994755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4945054945054945,0.2207792207792208,0.0,0.0
0.0,0.0,0.0,0.8219170946226271,0.0,0.7436344611091736,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.7496860611134357,0.0,0.9425402061878856,0.0,0.0,0.0,0.719403211883404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35604
1.0,0.9938044733802373,0.0,0.6592631215925033,0.1495327102803738,0.7729333798395537,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.996996996996997,0.7670573461699446,0.0,0.9478368443642893,1.0,0.0,0.0,0.5451427134300548,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,3.85684
0.0,0.5023627008295705,0.0,0.35256559507114726,0.0,0.7422392745029649,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.8598598598598599,0.07806613645876759,0.0,0.902049495504647,0.0,0.0,0.0,0.6095464995946998,0.0,0.0,0.0,0.0,0.6593406593406593,0.7792207792207793,0.0,3.20892
0.0,0.0,0.0,0.7018788221895171,0.1495327102803738,0.007673526334146974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4355378819589788,1.0,0.9408837095994755,0.0,0.0,0.0,0.6499388557261945,0.0,0.0,0.0,0.0,0.0,0.987012987012987,0.0,0.0
0.0,0.0,0.0,0.39547556606360335,0.0,0.5591210324380889,0.6593406593406593,0.0,0.4945054945054945,0.0,0.0,0.0,0.9819819819819819,0.8880284637923817,1.0,0.9355522303599599,0.0,0.0,0.0,0.6829074564072393,0.0,0.0,0.0,0.17582417582417578,0.0,0.2207792207792208,0.0,5.49224
0.0,0.9938044733802373,0.17582417582417578,0.5324007759380418,0.8504672897196262,0.3833036149893463,0.6655027215774879,0.0,0.0,0.0,0.6655027215774879,0.0,0.9989989989989989,0.2777312683131008,0.0,0.9527651656173628,0.0,0.0,0.0,0.3835432241028327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.06488
0.0,0.0,0.0,0.6212375625404034,0.0,0.8828043250784794,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.40623691921305927,0.0,0.947365859701792,0.0,0.0,0.0,0.8851591952498081,0.0,0.0,0.0,0.0,0.3406593406593406,0.4025974025974025,0.0,3.86776
1.0,0.0,0.0,0.2761645761670106,0.1495327102803738,0.5063364725031976,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9989989989989989,0.6398074508162415,0.0,0.9567971415685577,1.0,0.0,0.0,0.8261104026291148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81264
0.0,0.0,0.0,0.3799797392352051,0.0,0.5057551447506108,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.8696107157806621,0.0,0.9429668706361465,0.0,0.0,0.0,0.778628327479435,0.0,0.0,0.0,1.0,0.0,0.2207792207792208,0.0,3.59008
0.0,0.9938044733802373,0.0,0.5631870548443345,0.8504672897196262,0.5348052334710047,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.9989989989989989,0.8566345751360398,0.0,0.9405497635250288,0.0,0.0,0.0,0.5651049609355425,0.0,0.0,0.0,0.0,0.0,0.2097341910426022,0.0,3.9936
0.0,0.0,0.0,0.7451919455557725,0.4299065420560747,0.4379723287989763,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.6776894097948931,0.0,0.945133455745852,0.0,0.4945054945054945,0.0,0.32072214761845963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.69568
0.0,0.0,0.0,0.5877795717036509,0.0,0.5347052668294392,0.0,0.0,0.0,0.0,0.0,1.0,0.9989989989989989,0.7452909167015491,0.0,0.9510438596376414,0.0,0.0,0.0,0.9227807064033442,0.0,0.0,0.0,0.0,1.0,1.1818181818181819,0.0,3.7778
0.0,0.0,0.17582417582417578,0.3993704201141526,0.0,0.6016742239274508,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.997997997997998,0.9114692339891173,0.0,0.9504885699345405,0.0,0.0,0.0,0.8945768133443757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12984
0.0,0.9921560313758745,0.0,0.7383321749708536,0.0,0.7036391117311949,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.997997997997998,0.5472527385738086,0.0,0.9459754653303811,0.0,0.0,0.0,0.5616437903248768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96868
0.0,0.9938044733802373,0.0,0.710761222429257,0.0,0.6902685734216951,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.9989989989989989,0.5249058183340303,0.0,0.9455000641921405,0.0,0.0,0.0,0.525435188531592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32332
0.0,0.0,0.0,0.4296253095008451,0.0,-0.001743983257760373,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.4162829635830887,1.0,0.9408837095994755,0.0,0.0,0.0,0.6278593865270539,0.0,0.0,0.0,0.0,0.0,0.20779220779220775,0.0,0.0
0.0,0.9938044733802373,1.0,0.6537998220126147,0.0,0.3428671084757591,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.2808706571787356,0.0,0.9474764815363432,0.0,0.0,0.0,0.5453326585645097,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,2.55996
0.0,0.0,0.0,0.7636044364442593,0.1495327102803738,0.49657016625973727,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.8706571787358746,0.0,0.9484246734427444,0.0,1.0,0.0,0.3310420979833788,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,3.04772
0.0,0.6552556967342223,0.0,0.5545294152470861,0.0,0.5424950587141031,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.997997997997998,0.8271243197990801,0.0,0.9463582103978645,0.0,0.0,0.0,0.5934952467407841,0.0,0.0,0.0,0.0,0.0,0.6233766233766234,0.0,3.41848
0.0,0.0,0.0,0.6448491319297762,0.0,0.7733984420416231,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.7990791125994132,0.0,0.9402906682250887,0.0,1.0,0.0,0.4239159540978914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.19852
1.0,0.0,1.0,0.8409795424349351,0.1495327102803738,0.4182071852110223,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.37128505650899957,0.0,0.9532775562423712,0.0,0.0,0.0,0.2756681029486838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9926
0.0,0.0,0.0,0.5301502446585102,0.0,0.7370073247296829,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.997997997997998,0.674968606111344,0.0,0.9355301774259654,1.0,0.5054945054945055,0.0,0.32944023838876113,0.0,0.0,0.0,0.5054945054945055,0.3406593406593406,0.0,0.0,2.5558
0.0,0.0,0.0,1.154808302430868,0.0,0.7134054179746538,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.4882796149016313,0.0,0.9343908050075669,0.0,1.0,0.0,0.18095981957538676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.50276
0.0,0.0,0.0,0.7044088759181246,0.0,0.8474313462790137,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.8888888888888888,0.20866471326915015,0.0,-0.023322811744515448,0.0,0.17582417582417578,0.0,0.7280043598458086,1.0,0.0,0.0,0.17582417582417578,0.0,0.0,1.0,5.5978
0.0,0.9938044733802373,0.0,0.34121698876533735,0.0,0.9133821648645508,0.0,0.0,0.0,0.0,0.0,0.0,0.9939939939939939,0.7000837170364171,0.0,0.9152364854172905,0.0,1.0,0.0,0.5076494629720161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03524
