display_bronze,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Vol.Sales
1.0,0.0,0.6452949324897874,0.37860082304526743,0.4389507892293403,0.0,0.0,0.0,0.0,0.0,0.0,0.06517571884984052,0.8398905234348271,0.0,0.35957171661162013,0.0,0.5921052631578947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.878108
1.0,0.2236842105263158,0.4610295707238512,0.9281826629496881,0.38437725075712237,0.6655027215774879,1.0,0.0,0.0,0.6655027215774879,0.0,0.0712460063897764,0.5097502565856997,0.0,0.37920713262400874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891573333333334
1.0,0.0,0.48768878233627877,0.9281826629496881,0.5356151129391957,0.3438430728150354,1.0,0.0,0.0,0.3438430728150354,0.0,0.06102236421725271,0.988368114950394,0.0,0.5008378155432136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097341910426022,0.0,0.6320213333333334
0.0,0.0,0.4559467784430691,0.0,0.5409702878365832,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,1.0,0.3795527156549521,0.8337324666438595,0.0,0.9445865020184074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29240933333333335
0.0,0.0,0.52104117898784,0.0,0.9066852367688023,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.5900958466453674,0.6975709887102304,0.0,0.8668038171965398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349124
0.0,0.0,0.4665343807162987,0.0,0.4735376044568249,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.5047923322683707,0.16164899076291572,0.0,0.730541439461661,0.0,0.0,0.0,0.0,0.0,0.0,0.12087912087912082,0.1428571428571428,0.0,0.40172
0.0,0.0,0.23380768732759716,0.0,0.6790854224698242,0.4945054945054945,1.0,0.0,0.0,0.0,0.0,0.6159744408945687,0.00017105713308307458,0.0,0.39570066427249495,0.0,0.0,0.0,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.755568
0.0,0.0,0.4828442811713005,0.0,0.4575208913649025,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.48019169329073486,0.16609647622305923,0.0,-0.10163229058943957,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1629373333333333
1.0,0.0,0.5496279650147002,0.37860082304526743,0.4749303621169916,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.5252396166134183,0.16062264796442083,0.0,0.23123039219656238,0.0,0.5921052631578947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1778506666666668
0.0,0.0,0.2954750048532526,0.0,0.9135329619312911,0.0,1.0,0.0,0.0,0.0,0.0,1.0012779552715654,0.3561409510776601,0.0,0.36178342780238104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9788973333333334
1.0,0.1447368421052631,0.6646613307700262,0.9281826629496881,0.7057799442896937,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.19392971246006385,0.5550803968525488,0.0,0.27134305837589734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7792207792207793,0.0,0.7544826666666666
0.0,0.0,0.5089845392229835,0.0,0.5355153203342624,0.0,0.0,0.0,0.0,0.0,1.0,0.3769968051118211,0.7281902155319888,0.0,0.9444724979394516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1818181818181819,0.0,0.30112133333333335
0.0,0.0,0.2333486609331894,0.0,0.7118152274837506,0.6593406593406593,0.0,0.0,0.6593406593406593,0.0,0.0,0.25079872204472853,0.5424221690044471,0.0,0.6191454829524212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284133333333333
0.0,0.0,0.23914322020865697,0.20761980618611442,0.5071959145775304,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.3702875399361023,0.6455696202531649,0.0,0.7747052904437721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24420000000000003
1.0,0.15789473684210523,0.4320973582745493,0.9281826629496881,0.3492339832869087,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.06773162939297128,0.5032500855285669,0.0,0.38565980489825025,0.0,0.0,0.0,1.0,0.0,0.0,0.7802197802197802,0.1428571428571428,0.0,0.6645466666666666
0.0,1.0,0.5036776037418234,0.0,0.33902042711234914,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.07891373801916934,0.5104344851180294,0.0,0.21713660197988238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2142240000000002
0.0,0.0,0.6264606182731942,0.0,0.7238716927429083,0.0,0.0,0.0,0.0,0.0,0.0,0.1552715654952077,0.6512145056448859,0.0,0.6303158121614167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26228399999999996
0.0,0.0,0.411638657139771,0.0,0.6868616527390898,0.0,0.0,0.0,0.0,0.0,0.0,0.14185303514377012,0.6767020184741708,0.0,0.6148921587158966,0.0,0.2236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26467466666666667
0.0,0.0,0.5786158795503944,0.0,0.7563834726090994,0.0,0.0,0.0,0.0,0.0,1.0,0.1274760383386584,0.5005131713992474,0.0,0.8811528965528952,0.0,0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.4025974025974025,0.0,0.24544666666666667
0.0,0.47368421052631576,0.40446448502780363,0.0,0.5936629526462402,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.37603833865814695,0.9368799178925773,0.0,0.12879087517949017,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,2.1334706666666667
