Model,display_bronze,display_platinum,within_display_gold,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.11481926282463013,0.07943024161890452,0.0,-0.32320888974238976,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.07566891215391831,0.0,0.0,0.9823604403826927,0.548093617280659,0.6059533333333335
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03274384960353775,0.0,-0.21551399861529918,-0.17170593194237588,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.014160673992590269,0.008358206045901258,0.0,0.9823604403826927,0.6859489940538099,0.6460373333333334
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07892324007665616,0.0,-0.3252954379036576,-0.17170593194237588,0.0,0.04430748660271454,0.10964426972735809,-0.03362108843893913,0.0,-0.03748413703920954,0.0,0.0,0.9823604403826927,0.6471288414652393,0.6239933333333333
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07651498275097661,0.0,-0.48199193325354295,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.6407505924520699,0.4962026666666667
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.0,-0.0,0.04043337299430405,0.0,-0.6348376204755426,-0.0,0.0,0.030522935215203346,0.0,-0.0,0.0,-0.0,0.004225027231994042,0.07072607298751676,0.9823604403826927,0.44765306118075365,0.503976
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.009204466770710497,-0.0,0.08940127194978824,0.0,-0.2829358705229303,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.07072607298751676,0.9823604403826927,0.8229792144123633,0.7506106666666666
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03768711464045894,0.0,-0.6090665011639064,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.5289835296325045,0.533584
LinearRegression,-0.0,0.0,0.0,-0.049879113727037426,0.0,0.0,-0.0,0.01119628405798388,0.19702458393638972,-0.6596677106561587,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.013327693169496719,0.0,0.0,0.9823604403826927,0.5773510605517316,0.5247146666666667
LinearRegression,-0.0,0.0,0.10515019727881633,-0.0,0.0,0.0,-0.0,0.04165862672140416,0.0,-0.26740736149743843,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.07808227907493608,-0.0,0.008343613306579054,0.0,0.9823604403826927,1.057832064994348,1.2819546666666668
LinearRegression,-0.0,0.0,0.0,-0.009318076190765233,0.0,0.0,-0.0,0.05226340898009834,0.0,-0.679233012736909,-0.0,0.014202845518026641,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.36027560595314345,0.31694666666666665
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03502535654365524,0.0,-0.4199071844370952,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.004133178813907216,0.0,0.9823604403826927,0.60161179130316,0.73458
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.05462941617725718,0.0,-0.615240061180349,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.005510905085209622,0.0,0.9823604403826927,0.5369049701921684,0.4403066666666666
LinearRegression,-0.0,0.0,0.10515019727881633,-0.0,0.0,0.0,-0.0,0.03574360872850702,0.0,-0.36377136957127304,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.07808227907493608,-0.0,0.0,0.0,0.9823604403826927,0.9472094256210372,1.0538293333333333
LinearRegression,-0.0,0.0,0.07243680256985124,-0.0,0.0,0.0,-0.0,0.04600435422638983,0.0,-0.7272080928382816,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.014160673992590269,0.0,0.0,0.9823604403826927,0.35943283034806195,0.31170857142857145
LinearRegression,-0.04577716715541452,0.0,0.0,-0.006577465546422518,0.0,0.0,-0.0,0.07638823236541452,0.0,-0.39814792402056826,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.07580125490151261,0.0,0.0,0.9823604403826927,0.6420891308515473,0.6185226666666667
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.04681917813357466,0.0,-0.8258642522825121,-0.0,0.0,0.030522935215203346,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.23383830144895845,0.3376685714285715
LinearRegression,-0.0,0.0,0.0,-0.0,0.016981273554743565,0.0,-0.0,0.06071343468423712,0.0,-0.2783307428004682,-0.0,0.0,0.04430748660271454,0.10964426972735809,-0.03362108843893913,0.0,-0.0,0.0,0.0,0.9823604403826927,0.9020550737123386,0.5516866666666667
LinearRegression,-0.0,0.0,0.0,-0.0,0.016981273554743565,0.0,-0.0,0.07892324007665616,0.0,-0.6896594512093602,-0.17170593194237588,0.0,0.0308547062501512,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.24775427711250742,0.367896
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.009204466770710497,-0.0,0.09430530472451161,0.0,-0.3151495111895595,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.7790789067342565,0.9416628571428571
LinearRegression,-0.0,0.3572174440642871,0.0,-0.0,0.0,0.0,-0.0,0.08813376809416743,0.0,-0.05463056696154566,-0.0,0.02061703381649029,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.0013777262713024056,0.0,0.9823604403826927,1.5047201153947523,1.7238466666666665
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03785611515454171,0.0,-0.4416303771120795,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.6424532809970984,0.6948453333333333
LinearRegression,-0.0,0.3572174440642871,0.0,-0.0,0.0,0.0,-0.0,0.12586313286314704,0.0,-0.0,-0.0,0.02061703381649029,0.0,0.10964426972735809,-0.0,0.0,-0.014565264678092847,0.0,0.0,0.9823604403826927,1.5811370561758824,1.8426026666666668
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.11481926282463013,0.04269979060280698,0.0,-0.09300972579290794,-0.0,0.014202845518026641,0.0,0.0,-0.0,0.0,-0.07580125490151261,0.008358206045901258,0.0,0.9823604403826927,0.7639910390303768,0.762017142857143
LinearRegression,-0.0,0.0,0.10629313420575999,-0.0,0.0,0.0,-0.0,0.07634598223689384,0.0,-0.3286423622195019,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.07808227907493608,-0.07566891215391831,0.008343613306579054,0.0,0.9823604403826927,0.9567584445607995,1.065753333333333
LinearRegression,-0.0,0.0,0.0,-0.0,0.033593388988731834,0.0,-0.0,0.0850072585836361,0.0,-0.5922974944649572,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.5086635934901034,0.595848
LinearRegression,-0.0,0.3572174440642871,0.0,-0.009318076190765233,0.0,0.0,-0.0,0.07397997503973497,0.0,-0.2545470727797076,-0.0,0.03481987933451693,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,1.294156859578117,1.0781173333333334
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07621923185133175,0.0,-0.8316668786081085,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.009995769877122543,0.0,0.0,0.9823604403826927,0.2169170237487933,0.231924
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.04140512595027998,0.19702458393638972,-0.8600282899812667,-0.0,0.014202845518026641,0.0,0.0,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.3833229118520235,0.24022533333333332
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07482497761014886,0.0,-0.5898161269300618,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.4757274971086809,0.33155466666666666
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.021589815674074565,0.19702458393638972,-0.8723788082801888,-0.0,0.0,0.030522935215203346,0.0,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.3674771729740727,0.24458133333333335
LinearRegression,-0.0,0.0,0.0,-0.0,0.033593388988731834,0.0,-0.0,0.03768711464045894,0.0,-0.7131714715158014,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.34046947249608206,0.20484933333333333
LinearRegression,-0.0,0.0,0.0,-0.0,0.005537371811329423,0.0,-0.0,0.03819411618270727,0.0,-0.4381983549072035,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.009995769877122543,0.0,0.0,0.9823604403826927,0.6875420733197615,0.7376306666666667
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07740223544991118,0.0,-0.1639276245152364,-0.0,0.0,0.04430748660271454,0.10964426972735809,-0.03362108843893913,0.0,-0.0,0.0,0.0,0.9823604403826927,1.016165719208501,1.189276
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07938799149038381,0.0,-0.7971879559220805,-0.17170593194237588,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.09285454400862014,0.19436266666666668
LinearRegression,-0.0,0.0,0.0,-0.0,0.016981273554743565,0.0,-0.0,0.018928057577270854,0.0,-0.48757713416241694,-0.17170593194237588,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.3589867054099143,0.478632
