Model,display_bronze,within_display_bronze,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
ElasticNetRegression_Positive,0.0,0.03344701604895844,0.0,0.0,0.0,0.0,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.44508097864013285,0.3470927777777778
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.06081415430440005,0.0,0.0,0.0,0.0,0.19759780930341445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.45189646741031375,0.41658655555555557
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16206419230592786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.22733513458741975,0.23567033333333337
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.41178845657812,0.16006077777777777
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.0,0.10295189835114144,0.0,0.0,0.0,0.3004908046091798,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.4164059441972832,2.2941262222222223
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20624947257236778,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.0909991522883224,1.4500131111111112
ElasticNetRegression_Positive,0.0,0.03344701604895844,0.0,0.0,0.0,0.0,0.0,0.04588471412284136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.14460267245329167,0.18991455555555556
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.0,0.0,0.0,0.0,0.0,0.000926963921673589,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.5403110060730185,0.5340254444444444
ElasticNetRegression_Positive,0.0,0.0,0.0,0.19926173874414474,0.0,0.0,0.0,0.3037351783350375,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.3877465967951368,1.39086544
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.0,0.0,0.0,0.02577285335484856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.1384270683723649,0.13204944444444444
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.0,0.0,0.0,0.0,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.11311769697835321,0.17987455555555557
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.15403050498475698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2801156015706489,0.5012863333333333
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.000926963921673589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.09197075955801404,0.1768687777777778
ElasticNetRegression_Positive,0.0,0.0,0.0,0.14944630405810858,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2153352222873829,0.20264155555555557
ElasticNetRegression_Positive,0.0,0.0,0.0,0.10295189835114144,0.0,0.0,0.0,0.3040441663089285,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.8181665452904074,1.214793111111111
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.34994298547836594,0.0,0.0,0.0,0.06527094228149188,0.761731442056486,0.4839258888888888
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15063163727195392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2159025795534458,0.11996933333333334
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832298685174743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2485008107989662,0.17378588888888888
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546484809325393,0.0,0.0,0.0,0.001379306117878153,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.040777466766372,1.5327016666666666
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.0007724699347280134,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.34994298547836594,0.0,0.0,0.0,0.06527094228149188,0.78765878939828,1.2045187777777777
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15418499897170257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.21945594125319445,0.22031466666666663
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.06573442424232874,0.11477177777777776
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.10295189835114144,0.0,0.0,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.22950047689787023,0.3075174444444444
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02456499595477349,0.0,0.17782257897437848,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.6135580555594895,0.3774544444444444
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.17164281949655477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2626866151328952,0.18393277777777778
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.24101061963512632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3670957162210183,0.2337268888888889
ElasticNetRegression_Positive,0.0,0.0,0.0,0.3022136370952862,0.0,0.0,0.0,0.3057436001653301,0.0,0.0,0.0,0.012689616284479016,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,1.0318173341754329,1.1262134444444445
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.06081415430440005,0.0,0.0,0.02601372114321163,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2807758612109478,0.4138793333333334
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010814579086190965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.06635240019011097,0.16267022222222224
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0756557953319748,0.0,0.15403050498475698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3557713969026237,0.5226548888888889
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.02577285335484856,0.0,0.0007724699347280134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.1526304198754685,0.3604424444444444
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.06081415430440005,0.0,0.0,0.0,0.0,0.14646029962442284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.40075895773132214,0.2823273333333333
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.00030898797389115103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.12639408455978307,0.19645555555555552
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.0,0.10295189835114144,0.0,0.0,0.0,0.30605258813922137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.5216587015078792,0.18428688888888886
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16886192773153402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2341328700130259,0.14677255555555557
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.0,0.0,0.0,0.0,0.0,0.17535067518324898,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.7147347173345939,0.4233692222222223
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.00015449398694564347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.09119828962328608,0.11499700000000002
ElasticNetRegression_Positive,0.0,0.0,0.0,0.14944630405810858,0.0,0.0,0.0,0.1546484809325393,0.0,0.0,0.0,0.012689616284479016,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.7279548819054644,0.6735074444444444
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.06081415430440005,0.0,0.0,0.0,0.0,0.14970467335028048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3231730426721969,0.2114392222222222
ElasticNetRegression_Positive,0.0,0.17559683425703185,0.06081415430440005,0.0,0.0,0.02577285335484856,0.0,0.14646029962442284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.47391508382219516,0.23841022222222222
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19018209793002588,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.0749317776459806,1.1368622222222222
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.00015449398694564347,0.0,0.0,0.0,0.004689640800785723,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.13092923137362328,0.24925277777777777
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19450792956450266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2597788718459946,0.4793324444444444
ElasticNetRegression_Positive,0.0,0.04459602139861125,0.0,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,0.9299636770623483,0.42683255555555555
