Date,cross_box_promo_catalogue,cross_box_promo_ins,cross_box_display_platinum,cross_box_display_gold,cross_box_display_silver,cross_box_display_bronze,cross_box_Price,cross_box_Wtd.Selling.Dist
2019-09-15,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.0,0.01315628666354938,26.92962962962963
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.013423668545441938,26.68611111111111
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.013743664129052955,26.449074074074073
2019-10-06,0.28703703703703703,0.0,0.0,0.0,0.0,0.28703703703703703,0.01360195864487561,26.28055555555556
2019-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.014345262039265274,26.208333333333332
2019-10-20,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.01274529222111174,26.191666666666666
2019-10-27,0.5660377358490566,0.27358490566037735,0.5660377358490566,0.0,0.27358490566037735,0.0,0.012655895381197574,26.629245283018868
2019-11-03,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.013645424026485102,26.14351851851852
2019-11-10,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.0,0.013521308084359019,26.09722222222222
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.013565700710406046,26.287850467289722
2019-11-24,0.28703703703703703,0.0,0.28703703703703703,0.0,0.0,0.0,0.013542784265449392,26.024074074074072
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.013117376111497221,25.99259259259259
2019-12-08,0.0,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.013846381482092414,25.982407407407408
2019-12-15,0.0,0.7037037037037037,0.0,0.0,0.0,0.7037037037037037,0.013625906626449878,25.97407407407407
2019-12-22,0.5607476635514018,0.0,0.0,0.5607476635514018,0.0,0.0,0.013490005848816374,26.253271028037382
2019-12-29,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.01359261023574396,26.130555555555556
2020-01-05,0.0,0.2803738317757009,0.0,0.0,0.0,0.2803738317757009,0.013932314822952865,27.358878504672898
2020-01-12,0.8425925925925926,0.0,0.8425925925925926,0.0,0.0,0.0,0.012556327870681741,27.72037037037037
2020-01-19,0.0,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.013380997935740328,27.557407407407407
2020-01-26,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.013730139972702273,27.387962962962963
2020-02-02,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.0,0.013425551491567277,27.00277777777778
2020-02-09,0.2897196261682243,0.0,0.2897196261682243,0.0,0.0,0.0,0.012355382908160078,27.012149532710282
2020-02-16,0.0,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.013465850708178082,26.54722222222222
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.013499890552249729,26.40277777777778
2020-03-01,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.0,0.013274210901831765,26.24074074074074
2020-03-08,0.5514018691588785,0.2897196261682243,0.0,0.0,0.0,0.8411214953271028,0.013266293068419975,26.46728971962617
2020-03-15,0.28703703703703703,0.0,0.0,0.0,0.0,0.28703703703703703,0.0132163857777762,26.3962962962963
2020-03-22,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.013449717374174929,26.682407407407407
2020-03-29,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.0,0.013045204575803056,27.65555555555556
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.012874947346093775,27.800925925925927
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.014065493907691221,28.142592592592592
2020-04-19,0.5555555555555556,0.28703703703703703,0.0,0.0,0.0,0.8425925925925926,0.012794765490080311,28.49074074074074
2020-04-26,0.28703703703703703,0.0,0.28703703703703703,0.0,0.0,0.0,0.013159913710791095,27.95462962962963
2020-05-03,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.013666230473072567,27.506481481481483
2020-05-10,0.2897196261682243,0.0,0.0,0.0,0.2897196261682243,0.0,0.013531304363618364,27.27570093457944
2020-05-17,0.5514018691588785,0.0,0.0,0.0,0.0,0.5514018691588785,0.013039492201761439,27.04859813084112
2020-05-24,0.28703703703703703,0.0,0.0,0.0,0.0,0.28703703703703703,0.013381051788033187,26.63148148148148
2020-05-31,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.013143598224144981,26.53611111111111
2020-06-07,0.28703703703703703,0.5555555555555556,0.0,0.0,0.28703703703703703,0.5555555555555556,0.012895456442390827,26.437962962962963
2020-06-14,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.012746250190320683,25.930555555555557
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.01362315691160971,25.52777777777778
2020-06-28,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0137003531217984,25.149074074074072
2020-07-05,0.8425925925925926,0.0,0.0,0.0,0.8425925925925926,0.0,0.012870194989847938,24.76666666666667
2020-07-12,0.2897196261682243,0.0,0.0,0.0,0.2897196261682243,0.0,0.013639703223267328,24.60747663551402
2020-07-19,0.28703703703703703,0.0,0.0,0.28703703703703703,0.0,0.0,0.013405354122592283,24.30185185185185
2020-07-26,0.5555555555555556,0.10185185185185185,0.0,0.5555555555555556,0.0,0.10185185185185185,0.013231941229162148,24.29074074074074
2020-08-02,0.28703703703703703,0.0,0.0,0.28703703703703703,0.0,0.0,0.013571721353226969,24.225
2020-08-09,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.013265979320710877,24.16296296296296
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.013585508265897554,24.02710280373832
2020-08-23,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.013398146248737574,23.43888888888889
2020-08-30,0.28703703703703703,0.0,0.0,0.0,0.28703703703703703,0.0,0.013567509866795767,23.12314814814815
2020-09-06,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.012873086051549142,22.82314814814815
2020-09-13,0.2897196261682243,0.0,0.0,0.2897196261682243,0.0,0.0,0.013257788953825593,22.933644859813086
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.013391650391987356,22.65
2020-09-27,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.013142541220365822,22.59166666666667
